Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
brazilwood-hydroponic-plants-groot-lucky-wood-potted-1,,,,,,,,Diameter:5-6CM,,LUCKY WOOD + NUTRIENT SOLUTION + CERAMIC BASIN + GROOT,,,LWL110507+LWL110509+LWL110510,0.0,,deny,manual,36.69,73.38,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/e2bdd74ed2874e3350a650375d13310_753ea7cb-8b82-40f3-a720-682739da6c97.png?v=1606229969,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/b353ca98551a94b9b4ea29e5684c0d3_834bdeeb-7ae2-4511-b997-197c76fd323b.png?v=1606229967,kg,,,
brazilwood-hydroponic-plants-groot-lucky-wood-potted-1,,,,,,,,Diameter:7-8CM,,LUCKY WOOD + NUTRIENT SOLUTION,,,LWL110508,0.0,,deny,manual,29.90,59.80,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/488c4f647b29c3d1d742d353fb5a123_32f5f750-4308-4be3-b0cf-836dd1e3d208.png?v=1606229985,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/b353ca98551a94b9b4ea29e5684c0d3_834bdeeb-7ae2-4511-b997-197c76fd323b.png?v=1606229967,kg,,,
brazilwood-hydroponic-plants-groot-lucky-wood-potted-1,,,,,,,,Diameter:7-8CM,,LUCKY WOOD + NUTRIENT SOLUTION + CERAMIC BASIN + GROOT,,,LWL110508+LWL110509+LWL110510,0.0,,deny,manual,39.90,79.80,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/aa6f233ad41ddf2a62663e67201e9dd_23600dd4-09cb-41ff-92bf-e8acd5a96ccb.png?v=1606229988,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/b353ca98551a94b9b4ea29e5684c0d3_834bdeeb-7ae2-4511-b997-197c76fd323b.png?v=1606229967,kg,,,
brazilwood-hydroponic-plants-groot-lucky-wood-potted-1,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/a6e26bbaae56abffc543081e57b1ede_1c4dacdb-4e43-4189-840d-03dc592e542f.png?v=1606229993,5,,,,,,,,,,,,,,,,,,,,,,
brazilwood-hydroponic-plants-groot-lucky-wood-potted-1,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/acdc6b55a59aaa0231909338795155c_f8a1a97b-00da-4032-b5f9-784c156ec54d.png?v=1606229995,6,,,,,,,,,,,,,,,,,,,,,,
brazilwood-hydroponic-plants-groot-lucky-wood-potted-1,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/0ec815b2ab203b4db28be86793827ab.png?v=1606229999,7,,,,,,,,,,,,,,,,,,,,,,
brazilwood-hydroponic-plants-groot-lucky-wood-potted-1,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/dd23de34377af56a951bb32a70fbeb5_c1730311-205e-43d1-9022-494bf7fdd27a.png?v=1606230000,8,,,,,,,,,,,,,,,,,,,,,,
brazilwood-hydroponic-plants-groot-lucky-wood-potted-1,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/8d6aa77b40194a9ed9cb72e0793218a_4cc4980d-045d-459c-b396-a110cc1469a9.png?v=1606230005,9,,,,,,,,,,,,,,,,,,,,,,
brazilwood-hydroponic-plants-groot-lucky-wood-potted-1,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/5914e4b54bb9e1a390af70ef7fe02ca_656d37a9-38b0-4227-9428-159240d352fe.png?v=1606230007,10,,,,,,,,,,,,,,,,,,,,,,
brazilwood-hydroponic-plants-groot-lucky-wood-potted-1,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/5515e3a56b8c383ab756c012eb5f306_4fa18b25-5f49-4724-a962-60459c174bc8.png?v=1606230013,11,,,,,,,,,,,,,,,,,,,,,,
brazilwood-hydroponic-plants-groot-lucky-wood-potted-1,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/5515e3a56b8c383ab756c012eb5f306_b28cb5a7-e338-4fba-a0fb-f03cbdbb98a8.png?v=1606230018,12,,,,,,,,,,,,,,,,,,,,,,
gloves-9,【Factory Outlet】Unisex Winter Warm Waterproof Touch Screen Gloves,"<!-- Build time: 2019-10-10 17:14:14 -->
<p><img src=""https://cdn.shopify.com/s/files/1/0418/7599/6836/files/LIMITED_STOCk_large_large_480x480_1df28752-48f9-4945-b0b8-f5882d49f305_480x480.gif?v=1599883081"" alt=""""></p>
<ul class=""default"" data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span style=""color: #000000;"" data-mce-fragment=""1""><strong data-mce-fragment=""1""><em data-mce-fragment=""1"">Buy priority delivery only today!<br></em></strong></span></li>
<li data-mce-fragment=""1""><span style=""color: #000000;"" data-mce-style=""color: #2b00ff;"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">We support Paypal payments to protect your property</strong></span></li>
<li data-mce-fragment=""1""><span style=""color: #000000;"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Handling time&gt;&gt;Ship within 12-24 hours after payment</strong></span></li>
<li data-mce-fragment=""1""><span style=""color: #000000;"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Delivery time&gt;&gt;Worldwide 10-15 days from California, US</strong></span></li>
<li data-mce-fragment=""1""><span style=""color: #000000;""><strong data-mce-fragment=""1"">Returns&gt;&gt; 100% Money Back Guarantee</strong></span></li>
<li data-mce-fragment=""1""><span style=""color: #000000;"" data-mce-style=""color: #ff2a00;"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Free shipping for orders over $69 Get it now！</strong></span></li>
</ul>
<!--
 * @Description: 生成Listing模板格式化代码
 * @Author: Hejun
 * @since: 2019-09-17 21:01:23
 * @lastTime: 2019-09-30 16:07:35
 * @LastAuthor: Do not edit
 * @Email: 644541615@qq.com
 --><!-- BEGIN features -->
<div class=""listing-build-item"">
<h3>Main Features</h3>
<ul class=""features"">
<li>
<strong>HIGH-QUALITY UPGRADE MATERIAL</strong><br>Delicately crafted with premium waterproof lycra, soft and comfortable to wear; Zipper Closure, well keeping warm when you texting or typing.</li>
<li>
<strong>ALL FINGER SENSITIVE TOUCHSCREEN</strong><br>Adopted conductive fiber on all fingers, work with all touchscreen type devices without exposing your hand in the cold weather but keep your fingers warm and dry while you use your devices.</li>
</ul>
<p><img style=""display: block; margin-left: auto; margin-right: auto;"" src=""https://cdn.shopify.com/s/files/1/0084/8887/8161/files/1111_480x480.gif?v=1570762571"" alt=""""></p>
<ul class=""features"">
<li>
<strong>ANTI-SKID DESIGN</strong><br>Anti-slip silicone design on the palm patches and fingers for a better grip even on rainy days, abrasion resistant and anti-skid, offering better use experience for work.</li>
<li>
<strong>360°WARM</strong><br>Double shirred elastic wrist with zipper keeps the glove closed around your skin and keeps dirt, debris, snow, and cold wind out in winter outdoor sports.</li>
</ul>
<p><img style=""display: block; margin-left: auto; margin-right: auto;"" src=""https://cdn.shopify.com/s/files/1/0084/8887/8161/files/222_1c01c08f-7d6d-423f-9624-f62760ba0766_480x480.gif?v=1570762622"" alt=""""></p>
<ul class=""features"">
<li>
<h5>Product Size</h5>
<p class=""img-box""><img class=""size-img"" src=""https://cdn.shopify.com/s/files/1/0173/6140/4004/files/111.jpg?6100""></p>
</li>
</ul>
</div>
<!-- END features -->
<p> </p>
<!-- BEGIN usage_scene -->
<div class=""listing-build-item"">
<h3>Usage Scenarios</h3>
<ul>
<li>Suitable for outdoor activities. Fashion beautiful, comfortable, and high grade mens winter gloves is perfect for cold winter casual, riding, driver, hiking, running, cycling, snow, landscaping, DIY projects, cross-Country skiing, snowmobile, and other winter outdoor activities.</li>
</ul>
</div>
<!-- END usage_scene -->
<p> </p>
<!-- BEGIN using_text -->
<p> </p>
<!-- END using_text -->
<p> </p>
<!-- BEGIN specification -->
<div class=""listing-build-item"">
<h3>Specification</h3>
<table>
<!-- BEGIN specification_material -->
<tbody>
<tr>
<th class=""specification-th"" scope=""row"">Materials</th>
<td class=""specification-td"">
<ul>
<li>Polar Fleece</li>
</ul>
</td>
</tr>
<!-- END specification_material --> <!-- BEGIN specification_custom_attribute --> <!-- END specification_custom_attribute --> <!-- BEGIN specification_models --> <!-- END specification_models --> <!-- BEGIN specification_colors -->
<tr>
<th scope=""row"">Colors</th>
<td>
<ul>
<li>BLACK/GREY</li>
</ul>
</td>
</tr>
<!-- END specification_colors --> <!-- BEGIN specification_size --> <!-- END specification_size --> <!-- BEGIN specification_weight --> <!-- END specification_weight --> <!-- BEGIN specification_weight --> <!-- END specification_weight --> <!-- BEGIN specification_many_package -->
<tr>
<th scope=""row"">Package Contents</th>
<td>
<ul>
<li>Winter Warm Gloves × 1</li>
</ul>
</td>
</tr>
<!-- END specification_one_package -->
</tbody>
</table>
<!-- BEGIN specification_size_img -->
<h5> </h5>
<!-- END specification_size_img -->
</div>
<!-- END specification -->
<p> </p>
<!-- BEGIN note -->
<div class=""listing-build-item"">
<h3>Note</h3>
<ul>
<!-- BEGIN note_apply --> <!-- END note_apply --> <!-- BEGIN note_other -->
<li>The fabric of shell is waterproof, but it is not suitable for dipping gloves into water for a long time.</li>
<li>Due to manual measurements, please allow slight measurement deviations.</li>
<li>Due to the different display and lighting effects, the actual color of the item may be slightly different from the color displayed on the picture.</li>
<!-- END note_other -->
</ul>
<p><span>4 GREAT REASONS TO BUY FROM US</span></p>
<p><img alt="""" src=""https://cdn.shopify.com/s/files/1/0122/2954/1947/files/trust2_1024x_large_24682342-c59c-455f-b27c-d73ae02e7c36_large.png?v=1547436494""></p>
<ul class=""default"">
<li class=""default"">We truly offer the most stunning, trendy highest-quality products in the world.</li>
<li class=""default"">We will do WHATEVER it takes with outstanding customer service support to assist everyone as we highly value our customer satisfaction with absolute ZERO risk.</li>
<li class=""default"">We make sure that every customer is 100% satisfied in every aspect!</li>
<li class=""default"">If you are not satisfied with receiving the goods, you can apply for a refund.</li>
<li class=""default"">You can pay with PayPal, which will protect your money</li>
</ul>
</div>
<!-- END note -->",yi yuxiang,"","",true,Color,Black,Size,M,Type,Male,"",0.0,,deny,manual,19.99,39.98,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/fd3f384acfa99e2f124e1c2ef00db211_ac1536fe-4015-48e7-adfd-1e63856ce958.jpg?v=1606228806,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/11170434706_701424750_7f3ff967-cfe7-4e09-be26-06a93b004db5.jpg?v=1606228858,kg,,,active
gloves-9,,,,,,,,Black,,M,,Female,"",0.0,,deny,manual,19.99,39.98,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/191a56d708acacdc78924e4b0697ff67_a729552b-5b7b-4061-90c5-0378048a2242.jpg?v=1606228808,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/11170434706_701424750_7f3ff967-cfe7-4e09-be26-06a93b004db5.jpg?v=1606228858,kg,,,
gloves-9,,,,,,,,Black,,L,,Male,"",0.0,,deny,manual,19.99,39.98,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/f287f14d1729ec78b9a7fff124a8c991_7c430b6d-9962-41d2-b726-9ad5f46db109.jpg?v=1606228811,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/11170434706_701424750_7f3ff967-cfe7-4e09-be26-06a93b004db5.jpg?v=1606228858,kg,,,
gloves-9,,,,,,,,Black,,L,,Female,"",0.0,,deny,manual,19.99,39.98,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/8d39b925e1a5e1085243c95090913586_0767c6c5-f8fd-41f8-862e-78747184d6f4.jpg?v=1606228814,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/11170434706_701424750_7f3ff967-cfe7-4e09-be26-06a93b004db5.jpg?v=1606228858,kg,,,
gloves-9,,,,,,,,Black,,XL,,Male,"",0.0,,deny,manual,19.99,39.98,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/6e51b73abd5d465fdb9eaa16814a85fa_688ca56f-e452-4284-892e-6e915ef81ac8.jpg?v=1606228818,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/11170434706_701424750_7f3ff967-cfe7-4e09-be26-06a93b004db5.jpg?v=1606228858,kg,,,
gloves-9,,,,,,,,Black,,XL,,Female,"",0.0,,deny,manual,19.99,39.98,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/f0c37dae2d7e7ec3f89127ff6276f08e_61209e6b-8548-42a1-b8d0-421c8bbcf61b.jpg?v=1606228822,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/11170434706_701424750_7f3ff967-cfe7-4e09-be26-06a93b004db5.jpg?v=1606228858,kg,,,
gloves-9,,,,,,,,Black,,XXL,,Male,"",0.0,,deny,manual,19.99,39.98,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/a16ad071b95fceaff6c1bb86e4d65970_9831e8a7-26e3-4283-9e0a-6c4212ca5b18.jpg?v=1606228830,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/11170434706_701424750_7f3ff967-cfe7-4e09-be26-06a93b004db5.jpg?v=1606228858,kg,,,
gloves-9,,,,,,,,Black,,XXL,,Female,"",0.0,,deny,manual,19.99,39.98,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/bbe0df372004a3d290a225495f526cca_afbf75c4-ea21-4c33-8d78-cf8b8129de4e.jpg?v=1606228831,8,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/11170434706_701424750_7f3ff967-cfe7-4e09-be26-06a93b004db5.jpg?v=1606228858,kg,,,
gloves-9,,,,,,,,Grey,,M,,Male,"",0.0,,deny,manual,19.99,39.98,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/029fc92bcaf392e53037f8e384947248_b95d42c2-c6ac-4fab-8787-9da31c888ed5.jpg?v=1606228837,9,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/11170434706_701424750_7f3ff967-cfe7-4e09-be26-06a93b004db5.jpg?v=1606228858,kg,,,
gloves-9,,,,,,,,Grey,,M,,Female,"",0.0,,deny,manual,19.99,39.98,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/11170455308_701424750_93498cc5-245f-43a3-b23a-f738e901f559.jpg?v=1606228840,10,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/11170434706_701424750_7f3ff967-cfe7-4e09-be26-06a93b004db5.jpg?v=1606228858,kg,,,
gloves-9,,,,,,,,Grey,,L,,Male,"",0.0,,deny,manual,19.99,39.98,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/6e51b73abd5d465fdb9eaa16814a85fa_07ac8cdb-ef8f-47e1-8046-3401f7ac0c10.jpg?v=1606228845,11,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/11170434706_701424750_7f3ff967-cfe7-4e09-be26-06a93b004db5.jpg?v=1606228858,kg,,,
gloves-9,,,,,,,,Grey,,L,,Female,"",0.0,,deny,manual,19.99,39.98,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/8d39b925e1a5e1085243c95090913586_673d902b-e65b-4a5a-a278-b49301a8b479.jpg?v=1606228848,12,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/11170434706_701424750_7f3ff967-cfe7-4e09-be26-06a93b004db5.jpg?v=1606228858,kg,,,
gloves-9,,,,,,,,Grey,,XL,,Male,"",0.0,,deny,manual,19.99,39.98,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/029fc92bcaf392e53037f8e384947248_5c2ea954-28a4-4004-94a6-2b174b9b5474.jpg?v=1606228855,13,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/11170434706_701424750_7f3ff967-cfe7-4e09-be26-06a93b004db5.jpg?v=1606228858,kg,,,
gloves-9,,,,,,,,Grey,,XL,,Female,"",0.0,,deny,manual,19.99,39.98,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/11170434706_701424750_7f3ff967-cfe7-4e09-be26-06a93b004db5.jpg?v=1606228858,14,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/11170434706_701424750_7f3ff967-cfe7-4e09-be26-06a93b004db5.jpg?v=1606228858,kg,,,
gloves-9,,,,,,,,Grey,,XXL,,Male,"",0.0,,deny,manual,19.99,39.98,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/11170434706_701424750_7f3ff967-cfe7-4e09-be26-06a93b004db5.jpg?v=1606228858,kg,,,
gloves-9,,,,,,,,Grey,,XXL,,Female,"",0.0,,deny,manual,19.99,39.98,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/11170434706_701424750_7f3ff967-cfe7-4e09-be26-06a93b004db5.jpg?v=1606228858,kg,,,
50-off-christmas-nostalgic-cake-tree,🎉50% OFF - Christmas Nostalgic Cake Tree,"<p><span style=""color: #eb4040;"" data-mce-style=""color: #eb4040;""><strong><img src=""https://cdn.xshoppy.shop/uploader/cfd2030c6dfadcea535076ad8a06d3e1.gif"" width=""509"" height=""70""></strong></span></p>
<p><span style=""color: #eb4040;"" data-mce-style=""color: #eb4040;""><strong>TIPS:</strong> </span><span style=""color: #2d59e9;"" data-mce-style=""color: #2d59e9;"">Our goods are authentic, with genuine patents, counterfeit must be investigated! Customers please identify our products!</span></p>
<p><span style=""color: #2d59e9;"" data-mce-style=""color: #2d59e9;""><img src=""https://cdn.shopify.com/s/files/1/0418/7599/6836/files/LIMITED_STOCk_large_large_480x480_1df28752-48f9-4945-b0b8-f5882d49f305_480x480.gif?v=1599883081""><span></span></span></p>
<ul class=""default"" data-mce-fragment=""1"">
<ul class=""default"" data-mce-fragment=""1"">
<li class=""default"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Guarantee and Service</p>
</li>
<li class=""default"" data-mce-fragment=""1"">
<p data-mce-fragment=""1""><em data-mce-fragment=""1"">90 days warranty, Free return.</em></p>
</li>
<li class=""default"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Returns&gt;&gt; Fast refund,100% Money Back Guarante</p>
</li>
<li class=""default"" data-mce-fragment=""1"">Made in USA</li>
</ul>
</ul>
<p><strong>😍😍<span style=""color: #eb4040;"" data-mce-style=""color: #eb4040;"">【<a style=""color: #eb4040;"" data-keyword=""weekend"" data-mce-style=""color: #eb4040;"">Weekend</a> Promotion】</span>:</strong><span style=""color: #2d59e9;"" data-mce-style=""color: #2d59e9;"">Randomly selected 20 lucky customers to get double the order product every day. We will send you an email, please remember to check, thanks for your support<strong> 🎉🎉</strong></span></p>
<hr>
<h3><img src=""https://cdn.xshoppy.shop/uploader/b512b3a9c68da5dd2be0811b5b040b0b.gif""></h3>
<h3><span style=""color: #ed2c2c; background-color: #ecf0f1;"" data-mce-style=""color: #ed2c2c; background-color: #ecf0f1;""><strong><em>🎉The cake tree is a great addition to  holiday decorations with pleasant tree colors and light colors.</em></strong></span></h3>
<h3><img src=""https://cdn.xshoppy.shop/uploader/d300868711a86048390e84c7b37e3c49.gif""></h3>
<p><span style=""color: #ed2c2c; background-color: #ecf0f1;"" data-mce-style=""color: #ed2c2c; background-color: #ecf0f1;""><strong><em><span style=""color: #34495e; background-color: #ffffff;"" data-mce-style=""color: #34495e; background-color: #ffffff;""><span style=""color: #ff5200;"" data-mce-style=""color: #ff5200;"">Vintage Christmas Tree</span> – A contemporary take on Christmas décor that has been popular for generations, this  ceramic tree will soon become part of your own holiday traditions to enjoy year after year</span></em></strong></span></p>
<p><span style=""color: #ed2c2c; background-color: #ecf0f1;"" data-mce-style=""color: #ed2c2c; background-color: #ecf0f1;""><strong><em><span style=""color: #34495e; background-color: #ffffff;"" data-mce-style=""color: #34495e; background-color: #ffffff;""><img src=""https://cdn.xshoppy.shop/uploader/0d8f1d1ce2e498a35191cc066ae964e4.png""></span></em></strong></span></p>
<p><span style=""color: #ed2c2c; background-color: #ecf0f1;"" data-mce-style=""color: #ed2c2c; background-color: #ecf0f1;""><span style=""color: #34495e; background-color: #ffffff;"" data-mce-style=""color: #34495e; background-color: #ffffff;"">A merry little holiday awaits with these mini nostalgic tree ornaments. <strong>Their vintage-style design even lights up. From Mr. Christmas.</strong></span></span></p>
<h3><span style=""color: #34495e; background-color: #ffffff;"" data-mce-style=""color: #34495e; background-color: #ffffff;""><img src=""https://cdn.xshoppy.shop/uploader/79c8d1f0fef8fc2c1820887c5b43b201.jpg""></span></h3>
<p><span style=""color: #34495e; background-color: #ffffff;"" data-mce-style=""color: #34495e; background-color: #ffffff;""><strong><span style=""color: #ff5200;"" data-mce-style=""color: #ff5200;"">Joyful Details</span></strong> – Inspired by the trees of decades past, this ceramic tree is finished in a high-gloss winter-white paint, trimmed with multi-color on its branches and topped with a shining star</span></p>
<h3><img src=""https://cdn.xshoppy.shop/uploader/bff37725f954c6cb47ffdd2be87d0a92.jpg""></h3>
<p><span style=""color: #34495e; background-color: #ffffff;"" data-mce-style=""color: #34495e; background-color: #ffffff;""><strong><span style=""color: #ff5200;"" data-mce-style=""color: #ff5200;"">Nostalgic Styling</span></strong> – Bring back classic Christmas memories with this retro holiday tree and instantly brighten up any space with its fun yet sophisticated look</span></p>
<p><span style=""color: #34495e; background-color: #ffffff;"" data-mce-style=""color: #34495e; background-color: #ffffff;""><img src=""https://cdn.xshoppy.shop/uploader/045e1746aa195426ee2411b02c40d3bc.jpg""></span></p>
<p><span style=""color: #34495e; background-color: #ffffff;"" data-mce-style=""color: #34495e; background-color: #ffffff;""><strong><span style=""color: #ff5200;"" data-mce-style=""color: #ff5200;"">Tabletop Décor</span> </strong>– Perfectly sized ,this ceramic tree is ideal for kitchen tabletops, bedroom nightstands, foyer entryway tables, fireplace mantels, bathroom counters, office desks, dinner table centerpieces, bookshelves, 8 inchclassrooms or anywhere that needs a little holiday cheer</span></p>
<p><span style=""color: #34495e; background-color: #ffffff;"" data-mce-style=""color: #34495e; background-color: #ffffff;""><img src=""https://cdn.xshoppy.shop/uploader/5cfb0c83b6941a11dcc847a9a4c5aacc.jpg""><br><strong><span style=""color: #ff5200;"" data-mce-style=""color: #ff5200;"">Operated</span></strong> – There’s no need to fuss with unsightly cords or limited power outlets; cordless design features an on/off timer that is simple and convenient for people of all ages to operate.</span></p>
<hr>
<div>
<div><span style=""color: #5e5b5b;"" data-mce-style=""color: #5e5b5b;""><strong><em><img src=""https://cdn.xshoppy.shop/uploader/6f28bb6f836d3a73263dce2f57e36338.png"" alt="""" width=""500"" height=""38""></em></strong></span></div>
<div><span style=""color: #5e5b5b;"" data-mce-style=""color: #5e5b5b;""><strong><em><img src=""https://cdn.xshoppy.shop/uploader/6dedb7307cf36df286e4dcdd92296640.png"" alt="""" width=""479"" height=""126""></em></strong></span></div>
<p><span style=""color: #5e5b5b;"" data-mce-style=""color: #5e5b5b;"">📦 <strong>Insured Worldwide Shipping: </strong>Each order includes real-time tracking details and insurance coverage in the unlikely event that a package gets lost or stolen in transit.</span></p>
<p><span style=""color: #5e5b5b;"" data-mce-style=""color: #5e5b5b;"">💰 <strong>Money-Back Guarantee: </strong>If your items arrive damaged or become defective within 30 days of <em>normal </em>usage, we will gladly issue out a replacement or refund.</span></p>
<p><span style=""color: #5e5b5b;"" data-mce-style=""color: #5e5b5b;"">🔒 <strong>Safe &amp; Secure Checkouts: </strong>We use state-of-the-art SSL Secure encryption to keep your personal and financial information 100% protected.</span></p>
<p><span style=""color: #5e5b5b;"" data-mce-style=""color: #5e5b5b;""><span style=""color: #7e8c8d;"" data-mce-style=""color: #7e8c8d;"">🔒  Note: The material is ceramic and fragile. We will try our best to pack it so that it can be  delivered to you completly.<br></span></span></p>
</div>
<div>
<p><span style=""color: #5e5b5b;"" data-mce-style=""color: #5e5b5b;"">If you bought it and felt that it is not for you, don't worry. We will make it right by offering you a replacement or refund. 100% Simple &amp; Risk-Free process.</span></p>
</div>
<p><span style=""color: #5e5b5b;"" data-mce-style=""color: #5e5b5b;""><img src=""https://cdn.shopify.com/s/files/1/0085/2872/4027/files/trustbadge_shopify.png?v=1537106131"" alt=""""></span></p>",yi yuxiang,"","",true,color,Green,,,,,"",0.0,,deny,manual,39.98,79.96,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/aaa3c3ae302869f39d64f3885621426f.png?v=1606228912,1,,false,,,,,,,,,,,,,,,,,g,,,active
50-off-christmas-nostalgic-cake-tree,,,,,,,,Blue,,,,,"",0.0,,deny,manual,39.98,79.96,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/f382792d58a60b55afaac1be500f68be67008710.png?v=1606228917,2,,,,,,,,,,,,,,,,,,,g,,,
50-off-christmas-nostalgic-cake-tree,,,,,,,,Christmas Gift Package( All colors & Save $20),,,,,"",0.0,,deny,manual,64.98,129.96,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/6c6dde2525447d3bd698c7b551c390aa.png?v=1606228920,3,,,,,,,,,,,,,,,,,,,g,,,
50-off-christmas-nostalgic-cake-tree,,,,,,,,White,,,,,"",0.0,,deny,manual,39.98,79.96,true,false,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/5b0b896d2f3cdd2aa0f202a1baeb9cdd.png?v=1606228922,4,,,,,,,,,,,,,,,,,,,g,,,
50-off-christmas-nostalgic-cake-tree,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/8693e017944c4e4cfb9d5a0b23bd1be3.jpg?v=1606228924,5,,,,,,,,,,,,,,,,,,,,,,
50-off-christmas-nostalgic-cake-tree,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/231920bf5f7ab53aa325aa1a6c937ecc.jpg?v=1606228925,6,,,,,,,,,,,,,,,,,,,,,,
50-off-christmas-nostalgic-cake-tree,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0310/9175/3099/products/79c8d1f0fef8fc2c1820887c5b43b201.jpg?v=1606228929,7,,,,,,,,,,,,,,,,,,,,,,
